90;0
90;0,0409348
90;0,0824101
90;0,1191428
90;0,1598231
90;0,2006611
90;0,2375436
90;0,2785572
90;0,3195921
90;0,3564608
90;0,3979922
90;0,4384559
90;0,4752595
90;0,5162854
90;0,5570505
88,89;0,5936674
86,17;0,6352147
83,37;0,6764078
80,57;0,712884
77,77;0,7536294
74,97;0,7905246
72,17;0,8315566
69,37;0,8724807
66,57;0,9094539
63,77;0,9504699
60,97;0,9912921
58,17;1,02787
55,46;1,068992
52,99;1,110082
50,51;1,147126
47,82;1,188133
45,09;1,228673
42,35;1,265761
39,59;1,306674
37,27;1,34774
36,33;1,385372
37,27;1,425514
39,59;1,466598
42,39;1,503075
45,19;1,544441
47,99;1,585156
50,79;1,622055
53,59;1,663047
56,39;1,703875
59,19;1,740675
61,99;1,781739
63,49;1,818551
62,23;1,860186
59,46;1,900677
56,66;1,937317
53,86;1,978179
51,06;2,019068
48,26;2,056566
45,46;2,096766
42,66;2,138013
39,86;2,175076
37,06;2,216114
34,37;2,2567
32,44;2,293922
31,95;2,334857
33,5;2,375857
36,3;2,4125
39,1;2,453352
41,9;2,494411
44,7;2,53151
47,5;2,57229
50,3;2,613219
53,1;2,650166
55,9;2,691203
58,7;2,732184
59,01;2,769265
56,52;2,809512
53,72;2,851192
51,03;2,887648
48,51;2,928739
46,06;2,965351
43,57;3,006496
40,94;3,047255
38,18;3,084141
35,38;3,125077
32,6;3,166131
30,29;3,203605
29,4;3,243993
30,85;3,284664
33,65;3,321848
36,45;3,36282
39,25;3,403846
42,05;3,440696
44,85;3,481652
47,65;3,522208
50,45;3,559402
53,25;3,600362
56,05;3,641662
58,85;3,678011
61,65;3,719251
64,45;3,76007
66,64;3,796909
66,63;3,83791
64,71;3,878747
62,38;3,91616
59,98;3,956856
57,51;3,993526
55,01;4,034567
52,57;4,075108
49,94;4,112852
47,14;4,153544
44,34;4,194092
41,54;4,231171
38,74;4,272088
36,32;4,313017
35,33;4,350173
36,19;4,390935
38,42;4,432022
41,22;4,468513
44,02;4,509425
46,82;4,550541
49,62;4,587496
52,42;4,628342
55,22;4,66954
58,02;4,705916
59,73;4,747186
60,04;4,788116
59,17;4,824833
56,89;4,865887
54,13;4,907004
51,49;4,94389
48,97;4,984588
46,4;5,025543
43,7;5,062536
40,92;5,103395
38,16;5,140632
35,89;5,18133
35,02;5,222179
36,46;5,259009
39,26;5,300355
42,06;5,341015
44,86;5,378208
47,66;5,419051
50,46;5,459977
53,26;5,496802
56,06;5,537665
58,86;5,578638
59,45;5,615194
57,23;5,656349
54,43;5,69751
51,65;5,734341
48,95;5,775375
46,32;5,816081
43,69;5,853067
41;5,893963
38,28;5,934936
35,69;5,972006
33,49;6,013089
32,51;6,053666
33,59;6,090473
36,08;6,131516
38,88;6,172759
41,68;6,209429
44,48;6,250295
47,28;6,287317
50,08;6,328387
52,88;6,369042
55,68;6,405811
58,48;6,447067
60,32;6,487899
59,84;6,524708
57,69;6,565805
55,07;6,606714
52,28;6,644137
49,48;6,68458
46,68;6,725303
43,88;6,762074
41,21;6,803308
38,87;6,844481
37,35;6,881133
37,03;6,922001
38,56;6,96292
41,36;6,999721
44,16;7,040544
46,96;7,081806
49,76;7,118709
52,56;7,159406
55,36;7,200382
58,16;7,237157
60,96;7,278265
61,86;7,315371
60,24;7,35677
57,95;7,397084
55,64;7,433896
53,23;7,474888
50,59;7,515729
47,83;7,553252
45,04;7,593751
42,24;7,63488
39,44;7,671428
36,81;7,712681
35,23;7,753431
35,46;7,790758
37,45;7,831432
40,25;7,872327
42,13;7,909107
42,66;7,949725
42;7,991321
39,99;8,027898
37,33;8,068901
34,56;8,110047
31,76;8,147021
28,96;8,187591
26,16;8,228405
23,38;8,265695
20,99;8,306544
19,67;8,347185
19,67;8,384293
21,38;8,425183
24,18;8,46209
26,98;8,503345
29,78;8,544057
32,58;8,580911
35,38;8,621908
38,18;8,66294
40,98;8,699945
43,78;8,740463
46,58;8,781219
49,38;8,818512
51,02;8,859418
50,61;8,900071
49,04;8,937176
47,17;8,977927
45,36;9,018997
43,94;9,055929
42,99;9,096641
42,2;9,137686
41,4;9,17501
40,98;9,215506
41,42;9,256535
43,25;9,293597
46,05;9,334406
48,85;9,375605
51,65;9,412774
54,45;9,453777
57,25;9,49409
60,05;9,531199
62,85;9,572268
65,65;9,608795
67,69;9,65018
67,15;9,690793
64,65;9,727453
62,01;9,768547
59,75;9,809653
57,91;9,846544
56,31;9,887279
54,76;9,928179
53,29;9,965367
52,15;10,00593
51,65;10,04709
52,2;10,08434
54,12;10,1251
56,92;10,16689
59,72;10,20295
62,52;10,24354
65,32;10,2846
68,12;10,32227
70,92;10,36217
73,72;10,40361
74,49;10,44025
72,46;10,48174
69,66;10,52207
66,86;10,55956
64,06;10,60027
61,26;10,63679
58,46;10,67767
55,67;10,7189
53,27;10,75582
52,27;10,79672
53,28;10,83769
55,69;10,8744
58,49;10,91533
61,29;10,95654
64,09;10,99324
66,89;11,03422
69,69;11,07526
72,49;11,11193
75,29;11,15282
77;11,19409
76,44;11,23107
74,47;11,2719
72,14;11,31268
69,62;11,34957
67;11,39066
64,3;11,43142
61,53;11,46873
58,81;11,50956
56,67;11,55003
55,92;11,58704
57,4;11,62819
60,2;11,66901
63;11,70588
65,8;11,74688
68,6;11,78387
71,4;11,82466
74,2;11,86582
77;11,9026
79,8;11,94341
80,73;11,98447
79,46;12,02151
77,69;12,06224
75,47;12,10315
72,91;12,13992
70,19;12,18122
67,41;12,22175
64,77;12,25934
62,62;12,2997
61,76;12,34117
63,04;12,37772
65,69;12,41903
68,49;12,45976
71,29;12,49652
74,09;12,53726
76,89;12,57845
79,69;12,61533
82,49;12,65653
85,29;12,69692
88,09;12,73393
89,32;12,77483
88,36;12,81595
86,32;12,85294
83,66;12,8937
80,86;12,93061
78,11;12,97182
75,67;13,01241
73,71;13,04927
72,63;13,09082
72,42;13,13129
72,46;13,16819
72,83;13,20902
74,57;13,25006
77,37;13,28756
80,17;13,32813
82,97;13,36876
85,77;13,40559
88,57;13,44668
90;13,48773
88,86;13,5249
86,26;13,56569
83,46;13,60672
80,66;13,64311
77,86;13,68411
75,06;13,72525
72,26;13,76231
69,46;13,80311
66,85;13,84417
64,51;13,8813
62,66;13,92198
62,09;13,95863
63,63;13,99966
66,43;14,04055
69,23;14,07744
72,03;14,11829
74,83;14,15934
77,63;14,19629
80,43;14,23723
83,23;14,27824
86,03;14,31487
87,52;14,35628
86,48;14,39729
83,97;14,43396
81,2;14,47488
78,44;14,51569
75,81;14,55264
73,13;14,59399
70,33;14,63433
67,53;14,67143
64,76;14,71232
62,15;14,75311
60,3;14,79016
59,8;14,831
61,32;14,87204
64,12;14,90901
66,92;14,95013
69,72;14,99062
72,52;15,02765
75,32;15,06851
78,12;15,10551
80,92;15,14646
83,72;15,18739
86,52;15,2244
89,32;15,26541
90;15,30682
90;15,34336
90;15,38391
90;15,42498
90;15,46208
90;15,50305
90;15,5438
90;15,58064
90;15,62156
90;15,66236
90;15,69923
90;15,74025
90;15,78135
89,3;15,81805
87,81;15,85902
86,27;15,90028
84,34;15,93686
81,85;15,97772
79,09;16,01876
76,29;16,0556
73,49;16,09645
70,71;16,13764
68,38;16,17423
67,42;16,21584
67,41;16,2524
67,63;16,29407
68,13;16,33424
68,79;16,37099
69,91;16,41227
72,03;16,45333
74,83;16,49047
76,23;16,53086
74,87;16,57217
72,1;16,60858
69,3;16,64947
66,5;16,69065
63,7;16,72728
60,9;16,76861
58,1;16,8096
55,31;16,84609
52,8;16,88707
51,1;16,92799
50,62;16,96543
50,8;17,00584
51,34;17,04661
52,34;17,08373
54,29;17,12453
57,09;17,16531
59,89;17,20265
62,69;17,24375
65,49;17,28076
68,29;17,32122
71,09;17,36233
73,89;17,39946
76,69;17,4404
78,54;17,48123
77,65;17,51776
74,91;17,55895
72,2;17,59967
69,78;17,6371
67,53;17,67757
65,72;17,71885
65,06;17,75545
65,24;17,79615
66,83;17,83735
69,63;17,87445
72,43;17,91506
75,23;17,95613
78,03;17,99324
80,83;18,03397
83,63;18,07512
86,43;18,11198
88,81;18,15262
89,83;18,19355
88,79;18,23095
86,61;18,27151
84,57;18,31261
82,87;18,34951
81,6;18,39078
80,33;18,4273
78,55;18,46838
76,64;18,5093
75,05;18,54647
74,37;18,58721
74,46;18,62779
74,57;18,66467
74,51;18,70572
74,52;18,74687
74,65;18,7837
74,7;18,82432
74,81;18,86534
75,07;18,90224
74,61;18,94316
73,21;18,98405
71,58;19,02137
69,68;19,062
67,23;19,1028
64,43;19,14007
61,63;19,18062
58,86;19,22167
56,48;19,25894
54,67;19,30001
53,9;19,34048
54,04;19,37742
54,78;19,41844
56,82;19,45924
59,62;19,49694
62,42;19,53713
65,22;19,57379
68,02;19,61489
70,82;19,65609
73,62;19,69262
76,42;19,7342
79,22;19,7749
82,02;19,81137
83,73;19,85233
84,22;19,89354
84,47;19,93053
84,45;19,97103
83,78;20,01209
82,7;20,04921
82,07;20,09021
81,94;20,13106
82,02;20,16798
82,45;20,20905
81,89;20,24984
79,96;20,28652
78,24;20,32787
77,17;20,36857
76,84;20,40578
76,92;20,44666
77,01;20,48747
76,01;20,52411
73,63;20,56525
70,87;20,60252
68,07;20,64328
65,27;20,68408
62,47;20,72082
59,67;20,762
56,97;20,8027
54,5;20,83993
52,11;20,88055
49,49;20,92139
46,69;20,95875
43,89;20,99924
41,09;21,04045
38,29;21,07721
35,49;21,11818
32,69;21,159
29,89;21,19653
27,09;21,23694
24,29;21,27784
21,49;21,31495
18,7;21,3556
15,92;21,39677
13,13;21,43387
10,34;21,4747
7,56;21,51569
5,16;21,55221
3,59;21,59325
3,23;21,63003
4,82;21,66677
7,62;21,70853
10,42;21,74496
13,22;21,78601
16,02;21,82285
18,82;21,86369
21,62;21,90485
24,42;21,94131
27,22;21,98226
30,02;22,02349
30,92;22,06011
29,04;22,10134
26,27;22,13798
23,47;22,17897
20,67;22,22003
17,87;22,25681
15,07;22,29771
12,27;22,34007
9,47;22,3756
6,67;22,41648
3,89;22,45332
1,25;22,49442
0;22,53155
0;22,57223
1,3;22,60916
3,96;22,6457
6,76;22,68722
9,56;22,72386
12,36;22,7652
15,16;22,80154
17,96;22,84252
20,76;22,87946
23,56;22,92049
26,36;22,96173
27,21;22,99796
25,25;23,03936
22,45;23,08003
19,65;23,1174
16,85;23,15785
14,34;23,19901
12,1;23,23561
9,67;23,27643
7,36;23,31748
5,76;23,3548
5,27;23,39141
6,14;23,43269
8,33;23,46924
11,13;23,50997
13,93;23,547
16,73;23,58791
19,53;23,62477
22,33;23,66584
25,13;23,70656
27,93;23,74351
30,73;23,78456
32,27;23,82538
31,87;23,86306
30,67;23,90316
28,89;23,94434
26,59;23,98099
24,54;24,02253
22,96;24,0631
21,77;24,10007
21,34;24,14077
21,73;24,17771
23,45;24,21844
26,25;24,25991
29,05;24,29651
31,85;24,3378
34,65;24,37827
37,45;24,41501
40,25;24,45627
43,05;24,49722
45,85;24,53424
48,65;24,57509
50,13;24,6158
49,96;24,65303
48,31;24,69375
45,51;24,7349
42,71;24,77228
39,91;24,81273
37,11;24,85339
34,37;24,89036
31,73;24,93154
29,05;24,97259
26,28;25,00952
23,49;25,05034
20,69;25,09101
18,12;25,12796
15,87;25,16895
13,71;25,2098
11,29;25,24732
8,83;25,28808
7,07;25,32455
6,55;25,36535
7,32;25,40219
9,36;25,44331
12,16;25,48071
14,96;25,51715
17,76;25,5582
20,56;25,59908
23,36;25,63606
26,16;25,67671
28,96;25,71813
31,76;25,75456
34,56;25,79563
37,36;25,83656
40,16;25,87349
42,96;25,9149
45,76;25,95561
48,56;25,99216
51,36;26,03311
53,75;26,07403
54,37;26,11099
52,85;26,15187
50,3;26,19315
47,5;26,22969
44,7;26,27054
41,9;26,3115
39,1;26,34862
36,3;26,38965
33,5;26,43061
30,7;26,46745
27,98;26,50826
25,71;26,54566
23,7;26,58608
21,68;26,62741
19,6;26,66424
17,62;26,70495
16,35;26,74621
16,12;26,7826
17,19;26,8235
19,43;26,86542
22,23;26,90195
25,03;26,94241
27,83;26,9835
30,63;27,02035
33,43;27,06092
36,23;27,10222
38,07;27,13923
37,66;27,18029
35,42;27,22091
32,62;27,25771
29,82;27,29877
27,02;27,34018
24,22;27,37725
21,54;27,41781
18,9;27,45829
16,33;27,4954
13,75;27,53623
11,15;27,57759
9,17;27,61527
8,48;27,65535
9,29;27,69181
10,19;27,73289
10,84;27,77016
12,75;27,81068
15,55;27,84812
18,35;27,8885
21,15;27,92953
23,95;27,96652
26,75;28,00724
29,55;28,04833
32,35;28,08553
35,15;28,12619
37,95;28,16706
40,75;28,20409
41,03;28,24525
38,52;28,28586
35,72;28,32328
32,92;28,36378
30,12;28,40483
27,56;28,44178
25,07;28,48236
22,33;28,51929
19,53;28,56049
16,73;28,60155
13,93;28,63797
11,25;28,67909
9,15;28,71976
8,35;28,75756
9,36;28,79784
11,77;28,8347
14,57;28,87567
17,37;28,91261
20,17;28,95366
22,97;28,99464
25,77;29,03126
28,57;29,07262
31,37;29,11347
34,17;29,1498
35,72;29,19102
35,18;29,22829
33,41;29,26886
30,98;29,30993
28,45;29,3465
26,11;29,38764
24,35;29,42849
23,74;29,46597
23,85;29,50667
24,47;29,54744
26,4;29,58427
29,2;29,62507
32;29,66617
34,8;29,70327
37,6;29,74394
40,4;29,78506
43,2;29,82189
46;29,86279
48,8;29,90375
51,6;29,94121
54,4;29,98154
55,39;30,02266
